id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,valid_coords,price_per_night,days_since_last_review,has_recent_review,host_experience_level,high_availability,review_month,review_year,business_friendly,license_status,area
1144772917330594042,King Guest Room Near LinkedIn SAN,446820235,LuxurybookingsFZE,,Financial District,37.78422710773132,-122.3992459502073,Entire home,300.0,1,0,,0.0,55,363,0,Exempt,True,300.0,,False,Professional Host,True,,,True,Unknown,Central
1144775112989409190,Deluxe King Room Near Dragon Gate Chinatown SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.789462805860936,-122.40777935678037,Entire home,170.0,1,1,2024-10-27,0.77,55,359,1,Exempt,True,170.0,136.0,False,Professional Host,True,10.0,2024.0,True,Unknown,Central
1144790561932730647,King Room Near Dragon Gate Chinatown SAN,446820235,LuxurybookingsFZE,,Financial District,37.7902,-122.40499,Entire home,278.0,1,0,,0.0,55,363,0,Exempt,True,278.0,,False,Professional Host,True,,,True,Unknown,Central
1145737110721129997,Luxury 3BR with Office in Heart of San Francisco,1035652,Johan,,Haight Ashbury,37.7663314,-122.4517447,Entire home,536.0,1,10,2024-11-22,2.07,1,329,10,2024-003637STR,True,536.0,110.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
1145763412212332821,Room 1 (Nice Spacious Room),489115035,Mei Rong,,Visitacion Valley,37.71118,-122.40505,Private room,48.0,1,30,2024-12-01,4.37,3,236,30,2024-003729STR,True,48.0,101.0,False,Casual Host,True,12.0,2024.0,True,Unknown,Other
1145772193588189810,Classic Home in San Francisco,8699695,Ning,,Outer Richmond,37.7834,-122.47993,Entire home,380.0,3,15,2024-08-27,2.14,6,238,15,2024-003819STR,True,126.66666666666667,197.0,False,Experienced Host,True,8.0,2024.0,True,Unknown,Western
1145773541596244779,Room 2 (Nice Cozy Room)with private bathroom,489115035,Mei Rong,,Visitacion Valley,37.71021,-122.40487,Private room,47.0,1,14,2024-11-11,2.53,3,246,14,2024-003729STR,True,47.0,121.0,False,Casual Host,True,11.0,2024.0,True,Unknown,Other
1145774783742250841,Beautiful 4BR Apartment in NoPa,450765852,Ariel,,Haight Ashbury,37.77471166221109,-122.44614385222046,Entire home,295.0,30,0,,0.0,13,269,0,,True,9.833333333333334,,False,Experienced Host,True,,,False,Unknown,Other
1145811909675782465,New Designer Home in Duboce Park,574913819,Caroline,,Western Addition,37.771115004018085,-122.4320354102307,Entire home,439.0,30,0,,0.0,1,179,0,,True,14.633333333333333,,False,New Host,False,,,False,Unknown,Northern
1145814186865715746,Private Room in the Heart of SF,439254246,Raul,,Mission,37.7522471,-122.4145708,Private room,83.0,3,13,2024-09-18,1.94,2,133,13,2024-003752STR,True,27.666666666666668,175.0,False,Casual Host,False,9.0,2024.0,True,Unknown,Eastern
1145978648814560230,South Beach Oasis with Bay View!,574953591,Joel,,South of Market,37.78777,-122.38895,Entire home,230.0,30,2,2024-11-08,0.41,1,324,2,,True,7.666666666666667,124.0,False,New Host,True,11.0,2024.0,False,Unknown,Eastern
1146381384218681792,Penthouse Near Golden Gate Park,22039648,Maxime,,Golden Gate Park,37.76661,-122.46015,Entire home,550.0,5,1,2024-07-19,0.22,1,50,1,2024-003775STR,True,110.0,236.0,False,New Host,False,7.0,2024.0,True,Unknown,Other
1147099280790110350,Rooms w/ Private Bathrooms - UpMarket,351395739,Tony,,Downtown/Civic Center,37.7759224564705,-122.41904742783092,Private room,45.0,30,1,2024-11-15,1.0,41,238,1,,True,1.5,117.0,False,Professional Host,True,11.0,2024.0,False,Unknown,Central
1147315966460622544,Modern SF Home | Portola | 2B 2BA Kit & LR,541165414,Alyssa,,Excelsior,37.72987833938543,-122.4131866852987,Entire home,206.0,30,0,,0.0,6,347,0,,True,6.866666666666666,,False,Experienced Host,True,,,False,Unknown,Southern
1147356034712221619,Luxury Living by the Bay,21707813,Nadeem,,South of Market,37.78828143534881,-122.39303343050491,Private room,87.0,30,0,,0.0,3,269,0,Exempt,True,2.9,,False,Casual Host,True,,,False,Unknown,Eastern
1147385673223775689,Comfy Value Lodging @Union Sq 1k2 w Cancel Refunds,2676835,Resident Cubes,,Financial District,37.79012969251565,-122.40686579973656,Private room,67.0,1,2,2024-09-30,0.28,25,268,2,Exempt,True,67.0,163.0,False,Professional Host,True,9.0,2024.0,True,Unknown,Central
1147690165389504279,"Spacious flat with
Pano views & 2 car garage",12235061,Saba,,Noe Valley,37.74291722977623,-122.43355256522024,Entire home,250.0,30,3,2024-10-20,0.79,1,193,3,,True,8.333333333333334,143.0,False,New Host,False,10.0,2024.0,False,Unknown,Other
1147838639030449320,"Two  Bedroom, Two Newly Renovated Bathrooms, Deck",304721494,HostWell,,Potrero Hill,37.75705,-122.40127,Entire home,300.0,2,9,2024-11-15,1.3,28,351,9,STR-0003948,True,150.0,117.0,False,Professional Host,True,11.0,2024.0,True,Licensed,Eastern
1148124773667590362,Art Deco Gem with Amazing Views,34833702,James,,Downtown/Civic Center,37.78597439503849,-122.41629992262706,Entire home,85.0,31,3,2024-10-24,0.56,2,352,3,,True,2.7419354838709675,139.0,False,Casual Host,True,10.0,2024.0,False,Unknown,Central
1148740113142093563,"Premium Room with 2 Queen Bed, Free Parking, WiFi",575651953,Kalpeshkumar,,Marina,37.7990074,-122.4403967,Private room,142.0,1,27,2024-11-14,3.89,2,354,27,Exempt,True,142.0,118.0,False,Casual Host,True,11.0,2024.0,True,Unknown,Northern
1149349941488121470,Skyline Retreat SF,575781216,Ovidiu,,Downtown/Civic Center,37.7767552,-122.4181394,Private room,120.0,2,3,2024-11-15,1.18,2,84,3,2024-004634STR,True,60.0,117.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Central
1149501387870550273,Room 3,489115035,Mei Rong,,Visitacion Valley,37.71134442681461,-122.40448795589634,Private room,49.0,1,19,2024-11-17,2.82,3,250,19,2024-003729STR,True,49.0,115.0,False,Casual Host,True,11.0,2024.0,True,Unknown,Other
1150035165322217918,Spacious Rooftop & Game Room,145483373,Tyson,,South of Market,37.77539,-122.41233,Entire home,724.0,1,16,2024-11-22,2.7,2,39,16,2024-003829STR,True,724.0,110.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Eastern
1150831944905051624,"Private rm SF, minutes to train",8294705,Eric,,Bayview,37.73662,-122.38958,Private room,80.0,30,0,,0.0,3,180,0,,True,2.6666666666666665,,False,Casual Host,False,,,False,Unknown,Eastern
1150880693133984393,Studio in the heart of Nob Hill,109550778,Greg,,Nob Hill,37.79415324793901,-122.41314341134031,Entire home,79.0,30,1,2024-09-05,0.33,3,236,1,,True,2.6333333333333333,188.0,False,Casual Host,True,9.0,2024.0,False,Unknown,Central
1151019870735780772,Chill place by GG Park & O beach,187334221,Jenny,,Golden Gate Park,37.76434,-122.50533,Entire home,82.0,1,37,2024-11-02,5.31,1,228,37,2024-003998STR,True,82.0,130.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
1151193070207882146,Charming San Francisco Suite,2567627,Josephine,,Mission,37.75779216617739,-122.41098399626048,Entire home,520.0,4,5,2024-05-27,0.72,2,29,5,2024-004010STR,True,130.0,289.0,False,Casual Host,False,5.0,2024.0,True,Unknown,Eastern
1151711650677360167,Sunset ocean view hideaway,29994705,Rose,,Outer Sunset,37.7505884,-122.4904392,Entire home,119.0,1,20,2024-12-01,3.02,1,146,20,2024-004058STR,True,119.0,101.0,False,New Host,False,12.0,2024.0,True,Unknown,Western
1151780665357790443,*NEW* Scenic Large Flat with Pano View of Alcatraz,387789822,Johnson,,Russian Hill,37.80472294836172,-122.42145252228735,Entire home,250.0,30,1,2024-07-14,0.21,5,181,1,,True,8.333333333333334,241.0,False,Casual Host,False,7.0,2024.0,False,Unknown,Central
1151804287972378709,Cozy ocean view apartment in north SF,250015344,Leila,,North Beach,37.8037522,-122.4051538,Entire home,95.0,30,1,2024-10-20,0.65,1,31,1,,True,3.1666666666666665,143.0,False,New Host,False,10.0,2024.0,False,Unknown,Central
1151811976430635886,"New SOMA apt, prvt terrace and gym, AC, luxury",96865934,Rita & Steve,,South of Market,37.77556823976504,-122.41299591958524,Entire home,149.0,180,2,2024-09-01,0.47,1,256,2,,True,0.8277777777777777,192.0,False,New Host,True,9.0,2024.0,False,Unknown,Eastern
1151883215641739542,Private Rooms with Amazing Roofdeck Views,376574507,Murat,,North Beach,37.80452,-122.40821,Private room,369.0,2,8,2024-11-21,1.48,2,235,8,2024-003987STR,True,184.5,111.0,False,Casual Host,True,11.0,2024.0,True,Unknown,Central
1152199467489431478,La Playa Bungalow,43913694,Scott,,Outer Sunset,37.76017,-122.50829,Entire home,94.0,30,0,,0.0,1,93,0,,True,3.1333333333333333,,False,New Host,False,,,False,Unknown,Western
1152356012288504541,Cozy Home in a Quiet Neighborhood with Parking!,43806,Vic,,Ocean View,37.71992013220297,-122.47124638314732,Entire home,200.0,30,1,2024-09-15,0.37,2,364,1,,True,6.666666666666667,178.0,False,Casual Host,True,9.0,2024.0,False,Unknown,Other
1152431118959971941,Avail 2/1/25_Modern SF 1 bed/bath + Den,47660292,Gary,,South of Market,37.7775151,-122.4090365,Entire home,172.0,30,0,,0.0,1,211,0,,True,5.733333333333333,,False,New Host,True,,,False,Unknown,Eastern
1152868487393288058,"San Francisco Private Room, SOMA",351395739,Tony,,South of Market,37.7778351,-122.4086985,Private room,42.0,30,0,,0.0,41,267,0,,True,1.4,,False,Professional Host,True,,,False,Unknown,Eastern
1152923284505503060,Stylish Edwardian Apartment in Prime Location,10746075,Alexis,,Western Addition,37.77917938627775,-122.4349273444545,Entire home,500.0,3,9,2024-12-01,2.5,1,247,9,2024-006339STR,True,166.66666666666666,101.0,False,New Host,True,12.0,2024.0,True,Unknown,Northern
1152947859307772889,Dolores Aviary,500067016,Edgar,,Mission,37.748126271173575,-122.4242933866471,Entire home,155.0,30,9,2024-09-30,1.56,2,87,9,STR-0006757,True,5.166666666666667,163.0,False,Casual Host,False,9.0,2024.0,False,Licensed,Eastern
1153092004307127582,Modern Suite with Views  - Your Perfect Escape,32340924,Mary Evelyn,,Castro/Upper Market,37.76120549104858,-122.44596621748576,Entire home,270.0,2,19,2024-11-30,3.63,1,193,19,STR-0006861,True,135.0,102.0,False,New Host,False,11.0,2024.0,True,Licensed,Other
1153201383807393906,New: Cozy Hidden Gem in Mission District,170206683,Sally,,Bernal Heights,37.74672,-122.42118,Entire home,199.0,2,17,2024-12-03,3.09,1,315,17,2024-005533STR,True,99.5,99.0,False,New Host,True,12.0,2024.0,True,Unknown,Southern
1154485217275822676,Charming 1924 Condo Russian Hill,11026772,Kathy,,Russian Hill,37.80117315176185,-122.4219342542942,Entire home,245.0,30,1,2024-11-15,1.0,2,207,1,,True,8.166666666666666,117.0,False,Casual Host,True,11.0,2024.0,False,Unknown,Central
1155944196560483817,4BR | 10 min to Moscone/Union Square/Chase Center,43394441,Minhao,,Mission,37.76258,-122.42484,Entire home,376.0,1,16,2024-11-30,2.65,8,52,16,2022-004215STR,True,376.0,102.0,False,Experienced Host,False,11.0,2024.0,True,Unknown,Eastern
1156007065133200289,Penthouse Studio in Potrero Hill,24949211,Ed,,Potrero Hill,37.7611051,-122.4026142,Entire home,111.0,30,1,2024-06-29,0.19,3,269,1,,True,3.7,256.0,False,Casual Host,True,6.0,2024.0,False,Unknown,Eastern
1156551380854031215,Restored Victorian Nest in Nopa,792371,Matt,,Western Addition,37.7743013,-122.4373524,Private room,200.0,5,3,2024-10-31,0.55,1,261,3,2024-004328STR,True,40.0,132.0,False,New Host,True,10.0,2024.0,True,Unknown,Northern
1156562751806298963,"Bright 2BR SF Home w/ Yard, Near BART & Airport",13651587,Wing See,,Outer Mission,37.72713,-122.44064,Entire home,170.0,1,19,2024-11-23,4.38,1,214,19,2024-006414STR,True,170.0,109.0,False,New Host,True,11.0,2024.0,True,Unknown,Southern
1156580589731478632,Marina district Private studio,8926166,Mary,,Marina,37.8011,-122.43895,Entire home,112.0,30,0,,0.0,1,269,0,,True,3.7333333333333334,,False,New Host,True,,,False,Unknown,Northern
1156674297647805044,Private two bedroom and bathroom,567788809,Jennifer,,Inner Richmond,37.78156,-122.47003,Entire home,219.0,1,20,2024-11-10,3.13,2,197,20,2024-003379STR,True,219.0,122.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Other
1156794292359569524,Luxe Russian Hill Treetop Haven,284435076,Jana,,Russian Hill,37.80001,-122.42243,Entire home,159.0,30,1,2024-08-03,0.24,1,363,1,,True,5.3,221.0,False,New Host,True,8.0,2024.0,False,Unknown,Central
1156878517600864671,"Fabulous 2 bed, 2 bath apt.",390745040,Lorraine,,Mission,37.76217,-122.42555,Entire home,320.0,30,0,,0.0,1,88,0,,True,10.666666666666666,,False,New Host,False,,,False,Unknown,Eastern
1157031508523863908,Luxury Cinema House + BBQ + F Parking + Game Room,176026959,Juan Pablo,,Visitacion Valley,37.71521,-122.40903,Entire home,306.0,30,0,,0.0,2,63,0,,True,10.2,,False,Casual Host,False,,,False,Unknown,Other
1157339056133003435,Spacious 2br Near Ocean & Sutro Heights Park,304721494,HostWell,,Seacliff,37.77832957191736,-122.5093311244604,Entire home,249.0,1,14,2024-11-05,2.13,28,338,14,2024-003751STR,True,249.0,127.0,False,Professional Host,True,11.0,2024.0,True,Unknown,Other
1157605568875386978,Stunning 2Br/2Baths in Potrero,2410550,Cecile,,Potrero Hill,37.7551407,-122.3990095,Entire home,248.0,5,1,2024-07-19,0.22,2,107,1,2019-020227STR,True,49.6,236.0,False,Casual Host,False,7.0,2024.0,True,Unknown,Eastern
1158026064270958729,Eclectic Living in Nob Hill,148427269,Amsi,,Nob Hill,37.7902212,-122.4166913,Entire home,296.0,30,0,,0.0,10,63,0,,True,9.866666666666667,,False,Experienced Host,False,,,False,Unknown,Central
1158061505389692620,Prime 2BDR/ NoPa near Downtown & Golden Gate Park,450802168,Isabella,,Haight Ashbury,37.77488,-122.439,Entire home,249.0,30,0,,0.0,14,268,0,,True,8.3,,False,Experienced Host,True,,,False,Unknown,Other
1158063164891809038,Sunny room near UCSF and GGP,294451422,Fangfang,,Inner Sunset,37.7647694515291,-122.46213432712796,Private room,42.0,30,0,,0.0,2,85,0,,True,1.4,,False,Casual Host,False,,,False,Unknown,Other
1158314844668332853,San Fran- Studio Suite - Queen Size Murphy Bed,478633299,Pedro And Jomary,,Chinatown,37.79097,-122.40619,Entire home,157.0,1,0,,0.0,4,81,0,Exempt,True,157.0,,False,Casual Host,False,,,True,Unknown,Other
1158728739280775744,Newly added 2 bedrooms/2 baths,373512008,Megan,,Parkside,37.74153,-122.47906,Entire home,295.0,2,15,2024-11-02,2.41,1,261,15,2024-004414STR,True,147.5,130.0,False,New Host,True,11.0,2024.0,True,Unknown,Western
1159143988678330550,Large Charming bedroom #2 /SFSU/UCSF,38755455,Steve,,Inner Sunset,37.75976,-122.47638,Private room,45.0,30,2,2024-09-10,0.37,6,121,2,,True,1.5,183.0,False,Experienced Host,False,9.0,2024.0,False,Unknown,Other
1159487005688049536,Sunlit Sanctuary in Noe Valley,31686965,Merlinda,,Noe Valley,37.75104,-122.43546,Entire home,500.0,3,7,2024-10-27,1.15,1,11,7,2024-004349STR,True,166.66666666666666,136.0,False,New Host,False,10.0,2024.0,True,Unknown,Other
1159814884576985231,Contemporary 3Beds/2Baths Home,578356900,Joshua,,Outer Sunset,37.74787,-122.49322,Entire home,599.0,2,13,2024-11-29,2.77,1,153,13,2024-005716STR,True,299.5,103.0,False,New Host,False,11.0,2024.0,True,Unknown,Western
1159954878150524195,Private Room next to Glen Park,10196209,Clément,,Outer Mission,37.73082324198725,-122.43700845653312,Private room,111.0,1,7,2024-11-12,1.09,1,16,7,2024-004628STR,True,111.0,120.0,False,New Host,False,11.0,2024.0,True,Unknown,Southern
1160099395793083578,Tech Center SOMA - Private Rooms,351395739,Tony,,South of Market,37.77863,-122.40907,Private room,51.0,30,0,,0.0,41,91,0,,True,1.7,,False,Professional Host,False,,,False,Unknown,Eastern
1160391589560260261,2B Apartment near Caltrain/Ballpark/Miscone,360786022,Jiayi,,South of Market,37.77525629403078,-122.40036668506649,Entire home,148.0,30,0,,0.0,1,176,0,,True,4.933333333333334,,False,New Host,False,,,False,Unknown,Eastern
1160463419969297021,Big Sunny Remodeled Edwardian!,452286402,David,,Inner Richmond,37.78324,-122.47071,Entire home,216.0,30,0,,0.0,1,230,0,,True,7.2,,False,New Host,True,,,False,Unknown,Other
1160704774802685067,"Blueground | SoMa gym & roofdeck, nr groceries",107434423,Blueground,,South of Market,37.7805576,-122.40425879999998,Entire home,154.0,31,0,,0.0,175,278,0,,True,4.967741935483871,,False,Professional Host,True,,,False,Unknown,Eastern
1160900184080049857,4 Bedroom Queen Anne Style Home,13832870,International,,Western Addition,37.77232703791497,-122.42519329996964,Entire home,560.0,30,0,,0.0,22,121,0,,True,18.666666666666668,,False,Professional Host,False,,,False,Unknown,Northern
1160929667266031796,Walking location with parking!,4326245,Jeff,,Inner Richmond,37.775510520894926,-122.45557196729187,Entire home,225.0,30,25,2024-11-30,3.93,2,239,25,2024-004559STR,True,7.5,102.0,False,Casual Host,True,11.0,2024.0,False,Unknown,Other
1161177920803965430,"Cozy SF Studio, Prime Location",447669665,Ashley,,Visitacion Valley,37.714478727899206,-122.40821325625322,Entire home,115.0,1,8,2024-10-21,1.33,3,259,8,2024-003875STR,True,115.0,142.0,False,Casual Host,True,10.0,2024.0,True,Unknown,Other
1161183464308894040,Cozy and Bright 2Bedroom SF Pad,447669665,Ashley,,Visitacion Valley,37.71315,-122.40713,Entire home,125.0,1,17,2024-11-30,2.64,3,160,17,2024-003875STR,True,125.0,102.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Other
1161187259638370375,Private room and bath near BART,2929454,Kendra,,Excelsior,37.72987091871386,-122.42936647427096,Entire home,68.0,2,18,2024-12-01,3.94,2,44,18,2024-005536STR,True,34.0,101.0,False,Casual Host,False,12.0,2024.0,True,Unknown,Southern
1161241962365378838,Swiping GGB view & 2 large decks,694377,Beatrice,,Pacific Heights,37.795041,-122.4306881,Entire home,680.0,30,1,2024-07-21,0.22,18,270,1,,True,22.666666666666668,234.0,False,Experienced Host,True,7.0,2024.0,False,Unknown,Northern
1161267476226972345,Pac heights view apartment,694377,Beatrice,,Pacific Heights,37.79531540234444,-122.4295214720362,Entire home,285.0,30,0,,0.0,18,270,0,,True,9.5,,False,Experienced Host,True,,,False,Unknown,Northern
1161679417361934693,"Great walking location
w/ parking. Top floor unit",4326245,Jeff,,Inner Richmond,37.775607825587,-122.45734582896584,Entire home,215.0,30,9,2024-10-07,2.2,2,270,9,2024-004559STR,True,7.166666666666667,156.0,False,Casual Host,True,10.0,2024.0,False,Unknown,Other
1161766892232003711,Spacious Family Friendly Home 3bd/3ba,54880877,Katja,,Noe Valley,37.74432371151664,-122.43205493747492,Entire home,600.0,3,4,2024-07-13,0.77,1,51,4,2024-005388STR,True,200.0,242.0,False,New Host,False,7.0,2024.0,True,Unknown,Other
1162313708175315619,Compact & efficient with complimentary WiFi,563463197,Club Quarters Hotel Embarcader,,Financial District,37.79497,-122.40081,Private room,158.0,1,2,2024-07-07,0.39,3,78,2,Exempt,True,158.0,248.0,False,Casual Host,False,7.0,2024.0,True,Unknown,Central
1162363093598910311,Cozy apartment in Inner Richmond,23719876,Yumi,,Inner Richmond,37.781803188331736,-122.47467697357698,Entire home,240.0,30,0,,0.0,37,365,0,,True,8.0,,False,Professional Host,True,,,False,Unknown,Other
1162496080594343647,SoMa Apt- Downtown SF,579098125,Abha,,South of Market,37.78016756397447,-122.41285083672996,Entire home,134.0,30,1,2024-10-14,0.58,1,161,1,,True,4.466666666666667,149.0,False,New Host,False,10.0,2024.0,False,Unknown,Eastern
1162600085703799034,Modern Studio w/ Golden Gate Views!,32937427,Susie,,Presidio Heights,37.78472891388612,-122.44827318373233,Entire home,188.0,30,2,2024-08-04,0.38,2,152,2,,True,6.266666666666667,220.0,False,Casual Host,False,8.0,2024.0,False,Unknown,Northern
1162623661763140708,Modern SF Skyline View,26139428,Inga,,Potrero Hill,37.76172,-122.39405,Entire home,515.0,2,0,,0.0,1,267,0,2024-010752STR,True,257.5,,False,New Host,True,,,True,Unknown,Eastern
1163134633074176374,Bernal Heights Charm,906727,Elizabeth,,Bernal Heights,37.74329,-122.41928,Entire home,127.0,30,0,,0.0,1,89,0,,True,4.233333333333333,,False,New Host,False,,,False,Unknown,Southern
1163202610012810434,Skyline Retreat SF - entire home,575781216,Ovidiu,,Downtown/Civic Center,37.7767552,-122.4181394,Entire home,340.0,3,10,2024-11-17,1.9,2,43,10,2024-004634STR,True,113.33333333333333,115.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Central
1164414839061163863,Potrero Artist Loft,388512381,Juliana,,Potrero Hill,37.7637,-122.395975,Entire home,191.0,1,25,2024-11-15,4.1,1,70,25,2024-004589STR,True,191.0,117.0,False,New Host,False,11.0,2024.0,True,Unknown,Eastern
1164664222859656920,San Francisco Suites on Nob Hill,579634175,Cynthia,,Chinatown,37.7912563,-122.4088333,Private room,200.0,1,33,2024-11-05,5.5,4,237,33,Exempt,True,200.0,127.0,False,Casual Host,True,11.0,2024.0,True,Unknown,Other
1164709623767260139,"Modern 2BR king+office, Nob Hill by UnionSq/FiDi",644485,Joel,,Downtown/Civic Center,37.7895556,-122.4122964,Entire home,160.0,30,1,2024-10-18,0.63,1,272,1,,True,5.333333333333333,145.0,False,New Host,True,10.0,2024.0,False,Unknown,Central
1166262435640927030,House on the hill,6179457,Lisa,,Bernal Heights,37.74531,-122.40864,Entire home,184.0,2,14,2024-11-16,3.04,1,243,14,2024-006377STR,True,92.0,116.0,False,New Host,True,11.0,2024.0,True,Unknown,Southern
1166608081043226905,Bernal Heights Victorian. Walkable/Family Friendly,23262043,Laura,,Bernal Heights,37.74051051692575,-122.415159791708,Entire home,550.0,2,1,2024-08-19,0.28,1,4,1,2024-006270STR,True,275.0,205.0,False,New Host,False,8.0,2024.0,True,Unknown,Southern
1166866075208389367,Cozy apt in great neighborhood,45325570,Aamir,,Pacific Heights,37.79493,-122.43606,Entire home,210.0,31,0,,0.0,1,165,0,,True,6.774193548387097,,False,New Host,False,,,False,Unknown,Northern
1167496512769373174,Amazing Studio in Downtown SF,380805209,Juan Carlos,,South of Market,37.78708,-122.39121,Entire home,190.0,30,0,,0.0,1,87,0,,True,6.333333333333333,,False,New Host,False,,,False,Unknown,Eastern
1168329667572006817,Cozy home - heart of Noe Valley,4183727,Salleha,,Noe Valley,37.753785,-122.4280115,Entire home,250.0,30,0,,0.0,1,363,0,,True,8.333333333333334,,False,New Host,True,,,False,Unknown,Other
1168904590479555998,Sunset in the city 3,504908228,Eric,,Outer Sunset,37.75031,-122.4885,Private room,60.0,1,34,2024-11-30,5.64,3,52,34,STR-0006428,True,60.0,102.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Western
1168907199287658549,Haight Ashbury Victorian Cozy Shared Room,69722580,Mitch,,Haight Ashbury,37.77011604080031,-122.44627709761174,Shared room,60.0,1,37,2024-12-01,7.25,2,39,37,2024-004946STR,True,60.0,101.0,False,Casual Host,False,12.0,2024.0,False,Unknown,Other
1169066218697627641,Inlaw Studio in Outer Mission/Cayuga Terrace Home,46806431,Vivian,,Outer Mission,37.719,-122.44275,Entire home,85.0,30,0,,0.0,3,263,0,,True,2.8333333333333335,,False,Casual Host,True,,,False,Unknown,Southern
1169068472676224553,Shared Home in San Francisco,8699695,Ning,,Outer Richmond,37.78236303020595,-122.48089070313776,Private room,365.0,3,13,2024-12-01,3.22,6,237,13,2024-003819STR,True,121.66666666666667,101.0,False,Experienced Host,True,12.0,2024.0,True,Unknown,Western
1169094992242859847,Garden Studio in Outer Mission/Cayuga Terrace Home,46806431,Vivian,,Outer Mission,37.71918743246869,-122.44502912492766,Entire home,95.0,30,0,,0.0,3,358,0,,True,3.1666666666666665,,False,Casual Host,True,,,False,Unknown,Southern
1169166206774490782,Cozy 3Br/2Ba-Free Parking,580820376,Heye,,Ocean View,37.71729432600352,-122.45032533681908,Entire home,253.0,2,7,2024-11-29,1.62,1,108,7,2024-005487STR,True,126.5,103.0,False,New Host,False,11.0,2024.0,True,Unknown,Other
1169521127432364329,"Private Studio - Techies, Healthcare Professionals",346580,Ragini,,Outer Mission,37.72975,-122.43457,Entire home,80.0,30,1,2024-08-03,0.24,1,269,1,,True,2.6666666666666665,221.0,False,New Host,True,8.0,2024.0,False,Unknown,Southern
1169570786567503509,Richmond Dist Single Family Home,2549273,Jennifer,,Outer Richmond,37.78403,-122.47877,Entire home,500.0,7,2,2024-09-29,0.69,1,112,2,2024-004961STR,True,71.42857142857143,164.0,False,New Host,False,9.0,2024.0,True,Unknown,Western
1169713204555557531,Peaceful rm in vibrant district,35869788,Navjoot,,Bernal Heights,37.74727,-122.41896,Private room,95.0,30,0,,0.0,1,269,0,,True,3.1666666666666665,,False,New Host,True,,,False,Unknown,Southern
1170465734178839710,3 Bedroom 2 Bath with Kitchen,77796098,Fengjing,,Parkside,37.74850658370698,-122.47425017502007,Shared room,134.0,30,0,,0.0,1,365,0,,True,4.466666666666667,,False,New Host,True,,,False,Unknown,Western
1170531149797695335,In-law Unit w/ Close Transit,581176838,Sarina,,Outer Mission,37.73062011193706,-122.42966729105984,Private room,150.0,1,3,2024-09-20,0.5,1,269,3,2024-004059STR,True,150.0,173.0,False,New Host,True,9.0,2024.0,True,Unknown,Southern
1170648805281965887,Private guest suite in The Mission,26955889,Shuming,,Mission,37.75806714293561,-122.41136119415948,Private room,156.0,1,0,,0.0,1,168,0,2024-008905STR,True,156.0,,False,New Host,False,,,True,Unknown,Eastern
1170803076896868225,Stay at City By the Bay | Museums. Library,566895267,Stanford Court San Francisco,,Nob Hill,37.7914,-122.40931,Private room,174.0,1,4,2024-10-21,0.88,8,340,4,Exempt,True,174.0,142.0,False,Experienced Host,True,10.0,2024.0,True,Unknown,Central
1171036750094691528,"Shared Rooms on Market St, SF",351395739,Tony,,Downtown/Civic Center,37.77679,-122.41786,Private room,43.0,30,1,2024-11-10,1.0,41,143,1,,True,1.4333333333333333,122.0,False,Professional Host,False,11.0,2024.0,False,Unknown,Central
1171149179381204723,The Tree House,39129470,Bradley,,Castro/Upper Market,37.75919162717974,-122.4311940183853,Entire home,261.0,2,33,2024-11-30,6.0,1,171,33,2024-004277STR,True,130.5,102.0,False,New Host,False,11.0,2024.0,True,Unknown,Other
1173229288261848661,Brand New Private bedroom with City+Ocean View,574602329,Hao Ming,,Bayview,37.71772,-122.39019,Private room,59.0,30,2,2024-09-29,0.61,5,278,2,,True,1.9666666666666666,164.0,False,Casual Host,True,9.0,2024.0,False,Unknown,Eastern
1173239660602089559,2 Bedroom 2 Bath Condo in Parc Telegraph,445697747,Tim,,North Beach,37.8037354072741,-122.40431052585244,Entire home,318.0,30,0,,0.0,6,301,0,,True,10.6,,False,Experienced Host,True,,,False,Unknown,Central
1173429611304738639,Exquisite 7BR/3BA NOPA WinterSpecial $395 was $695,450802168,Isabella,,Haight Ashbury,37.77132,-122.44832,Entire home,395.0,30,0,,0.0,14,365,0,,True,13.166666666666666,,False,Experienced Host,True,,,False,Unknown,Other
1173939039281748689,Private space with views!,279717,Angelo,,Twin Peaks,37.753182595029486,-122.44268274051208,Private room,125.0,3,11,2024-09-22,2.08,1,85,11,2024-005314STR,True,41.666666666666664,171.0,False,New Host,False,9.0,2024.0,True,Unknown,Other
1174165078848829073,Lux Apartment-Pool/Parking/Spa,4435448,Carl R,,South of Market,37.7742931,-122.3912079,Entire home,375.0,1,14,2024-12-01,3.07,1,163,14,2024-005266STR,True,375.0,101.0,False,New Host,False,12.0,2024.0,True,Unknown,Eastern
