id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24828324,Sunny cozy house in Bernal Heights with backyard,20583271,Erin,,Bernal Heights,37.74019,-122.41006,Entire home/apt,,4,25,2024-07-29,0.33,1,0,3,2024-003955STR
24836253,"Modern w/Views,Rooftop,Deck, Hot Tub, Patio + Pkg!",54810554,Elizabeth,,Noe Valley,37.75322,-122.44134,Entire home/apt,1575,2,1,2018-07-20,0.01,4,0,0,Pending Application
24890095,"Relaxing & private Suite in Sunset,by beach & park",188173660,Yijia,,Parkside,37.74559,-122.48953,Entire home/apt,89,1,163,2024-11-30,2.07,3,98,8,2023-008856STR
24917420,Elegant Victorian Apartment near Alamo Square,15698776,Sofia,,Western Addition,37.77636,-122.43209,Entire home/apt,350,30,17,2022-01-15,0.22,1,247,0,City registration pending
24944439,Lovely Remodeled Studio w/ Office,4430421,Landmark,,Downtown/Civic Center,37.78577,-122.41505,Entire home/apt,87,30,0,,,80,362,0,
24944867,Convenient Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78379,-122.41025,Entire home/apt,76,30,4,2021-12-05,0.05,80,365,0,
24964591,Ghiradelli Square two bedroom luxury hotel condo,188731766,Denise,,Russian Hill,37.80647,-122.42391,Entire home/apt,3000,3,7,2022-03-15,0.09,1,83,0,License not needed per OSTR
24968111,Top floor Studio in Downtown-Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78511,-122.41154,Entire home/apt,76,30,1,2022-08-13,0.04,80,177,0,
24968783,Cozy Studio in the Heart of Downtown!,4430421,Landmark,,Downtown/Civic Center,37.78609,-122.4112,Entire home/apt,81,30,3,2022-07-10,0.05,80,177,0,
24995296,Quiet Private Room w/ private entrance [E2],159540074,Hewett,,Crocker Amazon,37.71104,-122.44247,Private room,96,30,0,,,6,307,0,1082558
25034848,Convenient Studio w/ all the Comforts of Home!,4430421,Landmark,,Downtown/Civic Center,37.7861,-122.41203,Entire home/apt,81,30,2,2022-08-23,0.03,80,177,0,
25167424,Bright Historic Tudor Style Mission Studio,4430421,Landmark,,Mission,37.75424,-122.42244,Entire home/apt,91,30,7,2022-09-04,0.09,80,167,0,
25195284,Awesome Downtown Studio,176667099,Samir,,Chinatown,37.79114532470703,-122.40775299072266,Entire home/apt,62,59,11,2024-11-01,0.14,1,4,1,
25234139,Winter Special!  Flat in ❤ of Mission/Potrero,115689498,Alok,,Mission,37.75835,-122.40753,Entire home/apt,,30,6,2021-04-30,0.08,1,0,0,
25237201,"Unique Artsy Modern Top Story Condo In Mission, SF",1462572,Parker,,Mission,37.74875,-122.4204,Entire home/apt,,141,13,2019-12-29,0.16,1,0,0,STR-0004620
25238517,"Remodeled 2-BR Bernal Craftsman, Serene, Near Hwys",988375,Jennifer,,Bernal Heights,37.73482,-122.41677,Entire home/apt,,30,0,,,17,0,0,
25254687,"Cheerful Studio w/View, Steps from Dolores Park",190800963,Russ,,South of Market,37.77405,-122.41869,Entire home/apt,228,2,129,2024-11-21,1.62,1,162,9,City registration pending
25288190,This Must be the Place! Quintessential Ocean Beach,836116,Elizabeth,,Outer Richmond,37.77726,-122.49928,Entire home/apt,500,5,10,2024-10-07,0.20,3,90,4,STR-0003252
25323663,Light-Filled Top Floor Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78556,-122.41118,Entire home/apt,76,30,4,2022-10-20,0.05,80,177,0,
25355368,"San Francisco, St.Marys Park spacious two bedroom",169948922,Erica,,Bernal Heights,37.73339,-122.42474,Entire home/apt,165,30,9,2022-08-27,0.15,1,358,0,1086829
25356099,"3BR 2BA no kitchen, $25/day parking option (<16ft)",175969733,Sat,,Crocker Amazon,37.7113,-122.44475,Entire home/apt,130,2,242,2024-11-18,3.09,4,69,36,STR-0004368
25356735,"Charming 4 BR , 2.5 BA  in great neighborhood",20900027,Noe,,Noe Valley,37.75221,-122.43997,Entire home/apt,266,30,2,2019-11-04,0.03,6,158,0,1077448
25376401,"Cheerful Suite w/ Garden, Steps from Dolores Park",113405017,Russell,,Castro/Upper Market,37.76006,-122.42978,Entire home/apt,208,2,162,2024-11-21,2.05,3,132,33,City registration pending
25380342,Charming new apartment in Pacific Heights,191621741,Charles,,Pacific Heights,37.78967,-122.44602,Entire home/apt,130,30,9,2024-12-01,0.12,2,365,2,
25403706,Nob Hill Apartment with Garage Parking Available,1692184,Joe & Katrina,,Russian Hill,37.79777,-122.41152,Entire home/apt,295,7,0,,,3,364,0,2022-004625STR
25405200,San Francisco Bright Room w/Private Kitchen,29535485,Araceli (Celi),,Western Addition,37.78819,-122.43752,Private room,,30,2,2019-01-29,0.03,1,0,0,
25419563,"In-Law Unit:Bed, Bath, Kitchenette/NO Cleaning Fee",28190541,Stephanie,,Ocean View,37.7192,-122.44913,Entire home/apt,105,3,319,2024-11-02,4.08,1,218,35,STR-0003127
25422628,Luxury high rise right by the Bay,6262569,Jacqueline,,Financial District,37.79044,-122.39168,Private room,198,60,0,,,2,365,0,
25427084,SF Charmer steps from Golden Gate Park,6087917,Shelby,,Outer Sunset,37.76189,-122.49612,Entire home/apt,,4,2,2018-08-21,0.03,1,4,0,STR-0006086
25432313,"Comfy & private Suite in Sunset, by beach and park",188173660,Yijia,,Parkside,37.7445,-122.4909,Entire home/apt,89,1,301,2024-11-14,3.82,3,98,54,2023-008856STR
25432375,"Lovely 2-bedroom suite in Sunset,by beach and park",188173660,Yijia,,Parkside,37.74411,-122.48976,Entire home/apt,138,1,155,2024-12-02,1.97,3,97,27,2023-008856STR
25434591,Next to Golden Gate Park - C,191314376,Jane,,Outer Sunset,37.76457,-122.47961,Private room,70,1,116,2024-10-08,1.46,4,90,11,STR-0003289
25443874,Next to Golden Gate Park - B2,191314376,Jane,,Outer Sunset,37.76358,-122.47846,Private room,80,1,182,2024-10-26,2.52,4,89,6,STR-0003289
25554933,(927 #4) Private bedroom + shared bathroom,46519368,Kenny,,Chinatown,37.79732,-122.40967,Private room,59,365,7,2022-05-13,0.09,8,365,0,
25592607,Next to Golden Gate Park - B1,191314376,Jane,,Outer Sunset,37.764572,-122.479607,Private room,70,1,143,2024-11-17,1.81,4,88,11,STR-0003289
25621756,"Modern,  designer condo in the heart of SOMA",10624702,Karim,,South of Market,37.77782,-122.4046,Entire home/apt,155,30,66,2023-12-11,0.88,1,331,1,STR-0003564
25723504,Resort Like Living in Serene Downtown Condo,988375,Jennifer,,North Beach,37.80308,-122.4047,Entire home/apt,,30,1,2018-07-14,0.01,17,0,0,
25785670,San Francisco Studio Suite Near Ferry Building,9354894,Ray,,South of Market,37.78841,-122.39053,Entire home/apt,364,365,0,,,4,365,0,
25801232,Condo in SOMA With Rooftop Deck and BBQ,1257432,San Francisco Life,,Financial District,37.79054,-122.39849,Entire home/apt,223,30,7,2024-07-23,0.10,29,338,1,
25808640,Spacious & private SF guest suite w large garden,46412254,Mehul,,Visitacion Valley,37.71986,-122.40408,Entire home/apt,165,2,200,2024-11-03,2.58,1,62,18,STR-0005776
25840507,Dreamforce Deluxe Suite #20 - Walk to DF!,5805679,Laurence,,Downtown/Civic Center,37.78899,-122.41279,Private room,,3,3,2024-09-19,0.11,31,0,1,License not needed per OSTR
25842694,A cozy private unit in San Francisco,57068872,Echo,,Visitacion Valley,37.712,-122.39997,Entire home/apt,68,30,28,2024-09-25,0.36,3,32,3,1079166
25869469,Modern Room - SF Jazz - Bill Graham - Chase Center,103884979,Rams,,South of Market,37.77628,-122.41507,Private room,80,1,92,2024-09-20,1.37,15,265,3,License not needed per OSTR
25870802,Family Friendly SF Apartment w parking,6726221,Brad & Roberta,,West of Twin Peaks,37.74632,-122.45879,Entire home/apt,105,1,142,2024-12-03,1.97,1,119,48,Exempt
25907508,Big & Bright Large SF Bedroom in quite area,31607663,Ximena,,West of Twin Peaks,37.72452,-122.45824,Private room,100,30,7,2023-08-13,0.09,4,0,0,STR-0003086
25912297,Comfortable- central Location  Parking Pet piano,11883320,Kim,,Inner Richmond,37.77987,-122.45341,Entire home/apt,225,30,13,2024-08-23,0.17,1,365,2,
25948779,Beautiful and Modern in the Heart of San Francisco,48589875,Ut,,Financial District,37.79006,-122.3976,Private room,235,30,4,2018-08-27,0.05,1,365,0,STR-0001890
25976748,Great Studio Hotel Style Suite in Union Square,70722023,Michael,,Chinatown,37.79092,-122.40815,Entire home/apt,,2,19,2024-03-22,0.25,75,0,2,License not needed per OSTR
25979052,Amazing Golden Gate Park Location,10678810,Jeri,,Inner Richmond,37.77344,-122.46977,Private room,145,3,77,2024-12-02,1.01,1,167,19,2023-003195STR
26003720,Dreamforce Deluxe Suite #2 - Walk to DF!,5805679,Laurence,,Downtown/Civic Center,37.78899002075195,-122.41278839111328,Entire home/apt,,3,2,2023-09-14,0.07,31,0,0,License not needed per OSTR
26004362,Eat Breakfast on a Private Deck near Golden Gate Park,20767323,Roy & Annie,,Inner Sunset,37.76334,-122.4694,Entire home/apt,330,3,72,2024-10-25,0.94,1,136,10,STR-0006273
26008354,Ashbury Studio,38836,Bernat,,Haight Ashbury,37.7655,-122.44573,Entire home/apt,83,30,19,2024-10-31,0.25,19,361,1,
26029679,"Blueground | Nob Hill, balcony, views, nr Union Sq",107434423,Blueground,,Nob Hill,37.790598,-122.410225,Entire home/apt,195,31,2,2020-05-13,0.03,175,264,0,
26033791,Noe Valley Architectural Gem,5929484,Wisam,,Castro/Upper Market,37.75621,-122.43847,Entire home/apt,350,30,11,2024-07-12,0.14,1,295,3,
26040040,Garden Cottage in the Avenues,15259486,Ava,,Inner Richmond,37.78259,-122.46941,Entire home/apt,187,30,17,2024-07-01,0.22,2,201,3,
26058962,DREAMFORCE CONFERENCE,195837612,Keri,,Downtown/Civic Center,37.78787,-122.4104,Entire home/apt,,30,0,,,1,0,0,
26095551,Twin Peaks Mid-centrury Modern house w/ Bay View,196142120,Aaron,,Twin Peaks,37.74787,-122.44669,Entire home/apt,,3,65,2024-10-27,0.83,1,0,19,STR-0004744
26099225,Sparkling Sunset Solo Suite: Beach/Park/WiFi/Train,55550031,Molly,,Outer Sunset,37.75819,-122.49908,Entire home/apt,,4,79,2024-10-23,1.02,2,3,9,STR-0004906
26105960,Garden level private apartment near Dolores Park,77668947,Mina,,Mission,37.75675,-122.42393,Entire home/apt,63,30,15,2024-02-24,0.28,1,79,2,
26134644,RUSSIAN HILL FLAT 3 BEDROOM CONDO WITH VIEWS,24157036,Angela,,Russian Hill,37.80127,-122.41651,Entire home/apt,633,30,12,2024-10-31,0.24,2,319,1,
26140890,Foley’s Place,189485548,Jack,,Outer Sunset,37.75237,-122.48005,Entire home/apt,150,1,156,2024-11-30,1.99,1,66,58,0005376
26171533,"2BR/1BA, no kitchen, $25/day parking option(<16ft)",175969733,Sat,,Crocker Amazon,37.71109,-122.44292,Entire home/apt,131,2,39,2024-09-20,0.51,4,8,2,STR-0004368
26252036,"Blueground | Nob Hill, sauna & gym, nr Union Sq",107434423,Blueground,,Nob Hill,37.790598,-122.410225,Entire home/apt,189,31,0,,,175,278,0,
26252354,"Blueground | Nob Hill, gym, sauna & city view",107434423,Blueground,,Nob Hill,37.790598,-122.410225,Entire home/apt,152,31,0,,,175,218,0,
26259702,Sweet garden suite with free parking,183605554,Annette,,Lakeshore,37.73118,-122.47475,Entire home/apt,159,2,249,2024-11-03,3.30,1,117,36,STR-0003759
26261610,Golden Gate Bridge Theme Private Suite near beach,189949162,Joey,,Outer Sunset,37.74771,-122.5064,Private room,92,1,421,2024-11-24,5.61,5,80,41,STR-0005723
26273977,Private room:Waterfront perk 3 min to Oracle park!,21335471,Kiara,,South of Market,37.78273,-122.389,Private room,,30,1,2018-07-08,0.01,2,0,0,STR-0004527
26276374,Hotel Style Studio Suite in Heart of Union Square,70722023,Michael,,Downtown/Civic Center,37.7902,-122.40802,Entire home/apt,,2,16,2024-01-11,0.21,75,0,1,License not needed per OSTR
26278521,Newly Remodeled Home Mins from the Beach & SF Zoo!,197555079,Peter And Connie,,Parkside,37.73943,-122.49401,Entire home/apt,97,2,275,2024-10-28,3.51,1,81,34,2024-008130STR
26303324,Bright and Airy on Top Floor with Private Entrance,9721401,Mags,,Excelsior,37.71902,-122.4304,Entire home/apt,190,1,239,2024-11-30,3.05,1,354,18,2024-000758STR
26322467,79a SFSU MasterSuite w/shared modern full kitchen,131200418,Lois,,Parkside,37.74273,-122.47589,Private room,67,30,9,2023-09-30,0.12,20,365,0,
26323995,Recharge in a Modern House on a Quiet Street with a View,18474672,Farzad,,Diamond Heights,37.74666,-122.44544,Entire home/apt,399,3,147,2024-11-15,1.94,1,131,27,STR-0005092
26328350,"Quiet, Airy Room One Block from Golden Gate Park",174981520,Earl,,Inner Richmond,37.77507,-122.46685,Private room,64,2,163,2024-10-12,2.09,3,365,17,STR-0004946
26329118,Cozy Room One Block from Golden Gate Park,174981520,Earl,,Inner Richmond,37.77586,-122.46698,Private room,60,2,176,2024-10-21,2.26,3,355,14,STR-0004946
26334584,#T15 - Amazing Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334587,#T15 - Amazing Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334653,#T15 - Amazing Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334655,#T15 - Amazing Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334733,#T15 - Amazing Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334834,#F15 - Spacious Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334835,#F15 - Spacious Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334895,#F15 - Spacious Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334899,#F15 - Spacious Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26334945,#T15 - Amazing Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,1,2020-04-05,0.02,13,0,0,
26334949,#F15 - Spacious Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,1,2020-02-02,0.02,13,0,0,
26335031,#F15 - Spacious Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26335033,#F15 - Spacious Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,,365,0,,,13,0,0,
26336274,Inn at the Opera Hotel Room,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.77791,-122.42302,Private room,165,2,20,2024-10-18,0.27,23,2,3,License not needed per OSTR
26385989,Spacious Guest Suite Near the Beach,1120983,Heather,,Outer Sunset,37.746,-122.49796,Entire home/apt,164,3,221,2024-10-11,2.87,1,336,20,STR-0003334
26386164,Light-Filled Two-Bedroom Flat in the Mission.,15357626,Susanne,,Mission,37.75886,-122.42046,Entire home/apt,289,31,13,2024-07-03,0.44,1,338,1,2022-005739STR
26396972,"ENTIRE HOME, 2 bedroom, sleeps 4+, great location!",1792651,Bernard,,Mission,37.75621,-122.41479,Entire home/apt,259,2,57,2024-10-25,0.73,1,10,11,2023-009412STR
26415089,Cheerful Suite w/ View & Garden Near Dolores ParkD,113405017,Russell,,Castro/Upper Market,37.75851,-122.42833,Entire home/apt,499,5,14,2024-10-08,0.18,3,180,4,1087952
26417350,"3ac UCSF/GG Park/Spacious Master-EnSuite, extra rm",62034618,Ting Ting,,Outer Sunset,37.76344,-122.47735,Private room,62,30,8,2023-05-08,0.11,15,365,0,
26468572,5aa UCSF/GG PARK Sunny cozy rm w/shared kitchen/Ba,62034618,Ting Ting,,Outer Sunset,37.76313,-122.47721,Private room,58,30,2,2019-12-13,0.03,15,365,0,
26522687,Loft style bright and spacious private suite,36013384,Joyce,,Twin Peaks,37.75753,-122.44362,Entire home/apt,276,3,13,2024-10-25,0.20,1,358,5,STR-0003467
26571969,"Red Victorian - Private room, Earth Charter",117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Private room,,1,51,2020-02-23,0.66,43,0,0,License not needed per OSTR
26572144,"Red Victorian - Private suite w bath, Flower Child",117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Private room,,1,54,2020-02-28,0.69,43,0,0,License not needed per OSTR
26709189,15th-Floor Luxury With Views of Downtown and The Bay,17264774,Tom,,South of Market,37.77618,-122.41441,Entire home/apt,390,2,77,2024-10-26,1.02,1,154,19,STR-0004609
26710943,Cozy Guest Suite Near Liberty Stairs,39759525,Maria,,Castro/Upper Market,37.75631,-122.43328,Entire home/apt,121,2,363,2024-11-15,4.73,3,169,39,2024-004398STR
26718900,Charming Space in Quiet SF Nook,44956536,Lazar,,West of Twin Peaks,37.74014,-122.44906,Entire home/apt,108,2,252,2024-11-10,3.25,1,66,40,2022-010792STR
26747021,Cozy suite in the heart of Noe Valley,232759,Michael,,Noe Valley,37.74639,-122.42864,Entire home/apt,168,30,179,2024-06-28,2.37,2,270,19,STR-0004309
26785153,Spacious Luxury Historic Loft in Downtown SF,201414298,Julie,,South of Market,37.78818,-122.38828,Entire home/apt,283,365,5,2021-06-02,0.07,1,358,0,
26787002,Heart of the Mission District -  Apartment,144896022,Victor,,Bernal Heights,37.74802,-122.41142,Entire home/apt,,30,0,,,2,0,0,
26832092,Roomy and well located Mission Dolores apartment,1889323,Nick,,Mission,37.76274,-122.42389,Entire home/apt,799,2,67,2024-11-24,0.88,2,356,17,STR-0001927
26921699,Walk to Shops-Eats-Symphony-Opera-Painted Ladies,202536938,Kaleen,,Western Addition,37.77626,-122.42825,Entire home/apt,110,30,26,2024-12-02,0.36,4,280,6,
26945594,Victorian Flat in Mission District (Monthly),81333068,Laura,,Mission,37.74996,-122.41944,Entire home/apt,,30,12,2021-06-18,0.16,2,30,0,
26992096,Mission Dolores Minimalist,17837327,Sadono,,Mission,37.76904,-122.42598,Entire home/apt,,30,20,2024-06-14,1.22,1,1,13,2023-006410STR
27033826,"Cozy Marina Studio by Presidio, Bistro Downstairs!",377442,Vikram,,Marina,37.79822,-122.44616,Entire home/apt,100,30,20,2024-09-10,0.28,1,330,5,
27064878,San Francisco Home by the North Waterfront,36136411,Rishi,,North Beach,37.80433,-122.40577,Entire home/apt,115,90,9,2022-08-25,0.18,1,94,0,
27065879,San Francisco Home with Panoramic View,8077748,Adrian,,Bernal Heights,37.74309,-122.41176,Entire home/apt,275,30,61,2024-05-02,0.85,2,270,1,STR-0003474
27106742,Private Rental,27123550,Jacquelyn,,Bayview,37.73538,-122.38816,Private room,64,30,10,2023-03-16,0.14,6,150,0,
27107519,Guest Cabana · Mission · Dolores Park · Hot Tub,46107941,Robert,,Mission,37.76077,-122.42561,Entire home/apt,225,1,539,2024-11-30,7.02,6,122,91,STR-0005916
27111574,Brand new light filled one bedroom in Pac Heights,191621741,Charles,,Pacific Heights,37.78829,-122.44658,Entire home/apt,145,30,8,2023-04-01,0.14,2,338,0,
27155112,San Francisco Pacific Heights Flat w/ Kids Room,2563109,Craig,,Pacific Heights,37.79283,-122.44006,Entire home/apt,750,3,8,2024-09-20,0.41,1,175,3,2023-001791STR
27187399,Presidio Paradise!  Beautiful quiet flat in SF,172460,Leila,,Presidio,37.78795,-122.4668,Entire home/apt,113,30,5,2024-08-03,0.07,2,262,2,
27192592,Parkside Place,2430503,Carlos,,Parkside,37.74181,-122.47768,Entire home/apt,190,1,59,2023-12-22,0.79,2,90,1,2023-003614STR
27203318,SOMA Brick&Timber 1 BD/1BTH w/Den next to Caltrain,10556728,Warren,,South of Market,37.77694,-122.39567,Entire home/apt,,30,15,2024-07-29,0.20,1,0,2,
27225440,Family friendly flat in Central Richmond district,252927,Vivian,,Outer Richmond,37.7784,-122.48511,Entire home/apt,325,5,21,2024-08-22,0.31,2,355,4,2024-000548STR
27250692,Punchy’s Place,8952012,Susanna,,Bernal Heights,37.7463209,-122.4208336,Entire home/apt,140,60,0,,,1,179,0,
27260835,Ocean Beach Oasis,13929582,Joya,,Outer Sunset,37.75796,-122.50501,Entire home/apt,,2,147,2024-08-06,1.90,1,1,5,2024-005330STR
27293379,"Tel-Hi Penthouse w/ pano views, safe, steps to all",331559,Sharon,,North Beach,37.80359,-122.40899,Entire home/apt,350,30,10,2024-11-04,0.21,2,298,4,
27312690,The Golden Peacock Palace in Marina District,205780984,Pritam,,Marina,37.8059,-122.43604,Entire home/apt,2982,3,62,2024-11-30,0.81,1,308,8,STR-0006341
27316091,"Award winning, designer home in the heart of SF",19265390,Joshua,,Western Addition,37.77028,-122.43641,Private room,,1,36,2019-09-13,0.47,2,0,0,2024-005713STR
